name,address,description,inquiries,imageName,sigungu
삼성 강남,서울특별시 서초구 강남대로 411 (서초동),"삼성전자의 플레이 그라운드라는 컨셉의 플래그십 스토어다. 포토 스팟, 갤럭시 플래그십, 오디토리움, 비스포크 스튜디오, 커피숍, 미디어 아트를 감상할 수 있는 아트 오브제, 강남대로 마천루를 감상할 수 있는 초대형 디스플레이, 게이밍 존 등에서 다양한 체험이 가능하다.",+82-2-3482-8388(서초동 삼성전자빌딩),https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b26b9a1-5d51-4333-a580-d7f607b54f98,서초구
서울특별시교육청 과학전시관 (남산분관),서울특별시 중구 소파로 46,"서울특별시교육청 과학전시관(남산분관)은 다양한 과학 프로그램이 운영되는 곳이다.
서울특별시 중구 회현동1가에 있는 곳으로, 기초 과학, 생활 과학, 과학 문화재 등 약 630점의 전시물들이 분야별로 설치되어 있다. 학생들이 직접 조작 및 관찰함으로써 탐구력을 신장하고 창의성을 개발하는데 도움을 주는 유용한 과학 체험학습장이다. 주말에는 초등학생과 학부모가 함께 하는 과학실험, 관찰, 공작활동으로 과학에 대한 흥미와 호기심을 증진하는 가족과학교실이 운영되고 방학 중에는 창의력 캠프도 운영된다. 위치는 수도권 지하철 4호선 회현역 4번 출구에서 700m에 있다.",02-311-1276,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=763d307c-4a7c-418f-b666-017dd55ff839,중구
은평문화예술회관,서울특별시 은평구 녹번로 16,"은평문화예술회관은 은평구 유일의 전문공연장으로 최고의 무대 시스템과 공연 환경을 갖춘 중극장이다. 지역문화 향상과 예술의 진흥 발전을 위해 구민의 뜻을 모아 1996년 11월 15일 개관하였다. 다양한 장르의 기획 공연과 작품성, 대중성을 갖춘 전문예술단체의 우수 공연을 올려 구민의 문화예술 스펙트럼을 넓힐 수 있도록 꾸준히 노력하고 있다.
은평문화예술회관은 음악회, 연극 등 공연을 수용할 수 있는 공연장으로 총 701석의 규모이며, 1층은 일반석 447석, 장애인석 8석, 시각장애인석 4석, 청각장애인석 10석을 포함하여 469석이고 2층은 232석이다.",02-351-3736,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f921561-a259-4080-be38-32156b506cec,은평구
도선사(서울),서울특별시 강북구 삼양로173길 504,"강북구 북한산 능선에 자리 잡은 도선사는 대한불교조계종 직할교구 본사인 조계사의 말사이다. 호국참회 본찰 도선사는 경문왕 2년(862) 도선국사가 창건하였다고 전한다. 신라말의 도선국사가 명산승지를 답사하다가 산세가 절묘하고 풍경이 청수하여 1,000년 뒤의 말법시대에 불법을 다시 일으킬 곳이라고 예견하고 건립한 사찰이다. 그 뒤 조선 후기까지의 중건·중수에 관한 기록은 전하지 않으나 북한산성을 쌓을 때는 승병들이 이 절에서 방번(보초 임무)을 서기도 한 기록이 전해지고 있다.
도선사 명부전에는 생전 인연이 깊었던 고 박정희 대통령과 고 육영수 여사(대덕화), 고 정주영 현대그룹 회장의 영정이 봉안되어 있으며, 명부전 앞뜰에는 200여 년 전 어떤 고승이 인도에서 가져와 심었다는 보리수가 고목이 되어 있고, 12세 소년이 썼다는 기록이 새겨진 대웅전 현판 글씨는 보는 이들의 감탄을 자아내게 한다. 천불전으로 오르는 길옆 연못 청담 심지에서는 참배객들이 동전을 던지며 소원을 빌기도 한다.
도선사까지 도착하는 셔틀버스를 운영하므로 지하철을 이용하여 이곳을 방문할 경우 홈페이지>종무행정>오시는길 내용을 참조하면 된다.",02-993-3161,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1be35f46-82fa-4a30-8ccd-17018517eb5f,강북구
중랑구립정보도서관,서울특별시 중랑구 신내로15길 197,"중랑구립정보도서관은 중랑구 지역 구민과 함께 책으로 여는 미래를 꿈꾸며, 지적 수준 향상과 지역문화 창달을 목적으로 1999년 3월에 개관하였다.
다양한 자료를 소장하고 있으며, 일일 이용자가 2천여 명에 이르는 명실상부한 지역 공공도서관으로 성장하고 있다. 특히 컴퓨터를 중심으로 전개되는 정보사회에서 지역 주민들이 도서관을 통해 정보의 세계를 마음껏 접할 수 있도록 멀티미디어실을 갖추고 각종 전자정보를 제공하고 있다. 또한 중랑어린이 동화구연대회를 비롯하여 어린이와 학생들을 위한 문화행사, 교양과 정서 함양을 위한 문화 교실 등 다양한 문화교육 프로그램을 전개함으로써 지역 주민들의 삶의 질 향상에 기여하고 있다.",02-490-9113,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=44d433f6-2243-418f-a119-17ee795dd05b,중랑구
청계 조명기구상가,서울특별시 종로구 청계천로 155,"청계 조명기구상가는 청계천 4가 고가도로 주변 조명 상가가 모여있는 곳이다. 조명 천국이라 불릴 정도로 많은 종류의 조명들이 전시되어 판매되고 있다.
이곳에는 두세 평 남짓한 크기의 전구 도매상부터 수십 평의 전시장을 갖춘 종합조명 점포에 이르기까지 모두 1백여 곳이 들어서 있다. 이 가운데 20여 곳은 특수조명만을 취급한다. 주로 방송국 스튜디오나 연극무대, 상점 진열장, 유흥업소 등에 쓰이는 조명기구들을 판매한다.
이곳에서는 도소매할 것 없이 시중가보다 30~40%는 싸게 살 수 있다. 또 원하는 모양, 방이나 거실의 크기의 용도에 따라 주문만 하면 3~4일 안에 만들어 준다.",정보 없음,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d78b16d-1083-4554-9aa6-04c8c6f7f3d3,종로구
천호공원,서울특별시 강동구 올림픽로 702,"강동지역의 대표적 근린공원인 천호공원은 강동구 천호동에 위치한 공원으로 음악 분수, 야외무대, 체력단련시설을 갖추고 시민들의 여가생활 및 노년층의 휴식공간으로 각광을 받고 있다. 1998년 서울특별시가 공장이적지 공원화 사업의 일환으로 조성된 이 공원의 규모는 작지만, 1998년 개장 이후 인근 주민들의 산책, 운동, 나들이 공간으로 이용되었다. 2007년에는 해공도서관이 들어서 문화공간으로 한 단계 수준을 향상시켰고, 최근에는 음악분수, 야외무대 등 주요 시설이 오래되고 낡아 주민의 시설 현대화 요구에 따라 음악 분수와 야외무대, 각종 체육시설, 편의시설을 재정비하여 쾌적하고 문화가 가득한 공원으로 재조성하였다.
특히, 새로 설치된 음악 분수는 음악에 맞추어 워터스크린형, 원형 멀티 벡터형, 안개형, 시간차형 등 다양한 모양으로 연출되는 아름다운 분수를 감상할 수 있도록 하였다. 이 외에도 윗몸일으키기, 다리운동, 버터플라이 등의 체력단련시설과 족구, 배드민턴, 농구 등의 운동시설뿐만 아니라 공원 곳곳에 벤치와 육각정, 산책로 등 다양한 편의시설을 개선, 보완하여 주민들에게 보다 많은 사랑을 받고 있다.",02-489-2776,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=edbdbbce-369c-4b56-8f88-9529a8234d77,강동구
금성전파사 새로고침센터,서울특별시 동대문구 고산자로36길 3 (제기동),"전통시장 및 지역경제 활성화를 위해 경동시장, 스타벅스와 함께 LG전자가 만든 상설 고객경험공간으로 제품을 수리하는 대신, 고객분들의 고민을 접수하고 스타일부터 마음까지 새로고침 할 수 있는 경험을 선사해 드리고 있다. LG전자의 전신인 금성사 시절의 최초 제품을 통해 중장년 세대에게는 과거의 추억들을 소환시키고, ThinQ방탈출, 금성오락실 등의 프로그램을 통해 MZ세대에게는 즐거움과 새로움을 선사하고 있다.",02-3295-4947,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=78114f94-6bf2-427c-affa-c51f5ca1818a,동대문구
서울 영휘원(순헌황귀비)과 숭인원(이진),서울특별시 동대문구 홍릉로 90,"영휘원은 대한제국 고종황제의 후궁인 순헌황귀비 엄씨의 무덤이고, 숭인원은 대한제국 마지막 황태자인 의민황태자의 첫째 아들 이진 원손의 무덤이다. 엄씨의 위패는 현재 종로구 궁정동에 있는 칠궁에 모셔져 있다.
순헌황귀비 엄씨(1854~1911)는 엄진삼의 장녀로 8살에 입궐하여 명성황후의 시위 상궁이 되었다가, 1897년 영친왕을 낳아 고종의 후궁이 되었다. 1903년 황귀비로 책봉되고 경선궁에 살았다. 황귀비는 여성의 신교육을 위해 진명여학교와 숙명여학교를 설립하였고, 양정학교가 재정난을 겪자 땅 200만 평과 내탕금을 기증하는 등 나라를 짊어지고 나갈 인재를 키우는 데 큰 역할을 하였다. 경술국치 후 1911년 덕수궁 즉조당에서 세상을 떠났다. 신주는 덕안궁에 모셨고, 이후 덕안궁은 육상궁 경내로 옮겨졌다.
의민황태자의 첫째 아들 이진 원손(1921~1922)은 영친왕와 황태자비 이씨의 첫째 아들로 일본에서 태어났다. 이듬해에 영친왕 내외와 함께 잠시 귀국하였으나 일본으로 돌아가기 하루 전 덕수궁 석조전에서 급사하였다. 순종황제가 원손의 죽음을 애석하게 여겨 후하게 장례를 치르도록 명을 내려, 현재의 자리에 무덤을 조성하였다.
영휘원은 조선시대의 원소 제도에 맞게 조성하여 홍살문, 정자각, 비각을 세웠고 원침에는 호석을 둘렀다. 숭인원은 영휘원과 비슷하게 조성하였으나 원침에 호석과 석양을 생략하고 석물과 봉분의 크기도 다른 원에 비해 작게 조성하였다.",02-962-0556,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=87577f81-37fe-49a0-883b-f6d5fff9d88c,동대문구
구정칼국수,서울특별시 강남구 논현로161길 13,"구정 칼국수는 서울시 강남구 압구정역 인근에 위치하고 있는 한식 전문점이다.
바지락 칼국수, 바지락 수제비, 만둣국 외에도 삼계탕, 열무비빔밥, 청국장, 김치찌개, 닭볶음탕과 같은 다양한 식사 메뉴가 준비되어 있다. 내부 좌석이 넉넉하여 편리한 이용이 가능하다.",02-545-2489,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cbb6ed9b-77da-4fa0-bd8d-7338675e0c24,강남구
관악문화원,서울특별시 관악구 신림로3길 35,"서울대학교 정문 인근에 있는 관악문화원은 지역 사회 발전과 구민의 문화 욕구 충족에 기여하고 구민의 정서 함양과 삶의 질을 향상시키기 위해 설립되었다. 관악문화원에는 다양한 문화 학교 강습을 이용할 수 있다. 한글서예반, 사군자, 동양화, 서양화, 문학, 전통무용, 건강댄스, 요가, 판소리·남도민요, 소년소녀합창단, 예악(시조창) 등 다양한 문화 학교 강좌들이 마련되어 있다. 문화 학교 강좌는 3개월 단위로 운영이 된다. 또한, 2016년부터 개최하고 있는 관악 강감찬 축제는 고려의 명장 강감찬 장군을 기리기 위해 관악산과 낙성대 공원 일대에서 거리 퍼레이드, 구민 백일장 등 관악구와 서울시민이 함께 즐기는 주민 주도형 행사를 진행한다.
관악문화원은 수도권 지하철 신림선 관악산역 1번 출구에서 약 280m 떨어진 곳에 위치하고 있다.",02-885-5975 / 02-878-1931,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c31a78b0-cf33-4172-9c88-fed235de5038,관악구
서울특별시교육청 송파도서관,서울특별시 송파구 동남로 263 송파도서관,"서울특별시교육청 송파도서관은 24만여 권의 장서와 1만여 점의 비도서 자료를 소장하고 다양한 독서문화프로그램과 평생학습강좌를 운영하고 있는 서울시교육청 소속의 공공도서관이다. [세상과 나를 바꾸는 힘, 송파도서관]을 비전으로 지식정보서비스 강화, 꿈을 키우는 독서문화 진흥, 마을과 함께하는 평생학습 활성화 등 활력이 넘치는 지역 커뮤니티의 중심이 되기 위해 전 직원이 함께 노력하고 있으며, [웹툰과 예술], [교과서로 독서하자], [송파 숲속도서관] 등 송파만의 특색사업도 운영 중이다.",02-3434-3333,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93f405b0-9748-49d9-b518-0b66fa640c2b,송파구
박여숙화랑,서울특별시 용산구 소월로38길 30-34,"박여숙화랑 설립자 박여숙이 한국의 젊고 실력 있는 작가를 육성하고, 국제적인 거장들을 한국에 소개하는 갤러리로 자리 잡았다. 창립 당시 20대 후반이었던 박여숙은 이미 명성이 있는 작품 위주의 전시를 탈피하고, 역량 있는 작가들을 발굴하는 데 힘을 썼다. 특히 현대미술의 불모지였던 1980년대 한국 미술시장에서 컬렉션의 대중화를 위해 노력했으며, 한국의 단색화 작가를 후원하고 해외에 소개해 왔다. 1993년 미국 LA 아트페어를 계기로 현재까지 꾸준하게 아트바젤, 아트바젤홍콩, 쾰른 아트페어 등과 같은 세계 유수의 아트페어에 참가하여 한국 작가들을 국외에 소개하는 데 심혈을 기울이고 있다.",02-549-7575,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dae4e03b-0a1d-429f-8d56-a8b6e8d1acaf,용산구
백범김구선생상(백범 광장),서울특별시 중구 회현동,"백범김구선생상(백범 광장)은 백범김구선생기념사업회가 독립운동가이자 교육자이자 정치가인 김구의 항일구국운동과 통일국가수립을 위해 노력한 애국정신을 기리기 위해 1969년 8월 남산공원 백범광장 안에 설립한 동상이다.
그가 암살당한 뒤 2달 만에 김구선생동상건립추진위원회가 설립되면서 동상 건립논의가 시작됐다. 장소는 일제강점기 조선신궁 터였던 남산공원으로 정했다. 동상은 국내외 각계에서 보내온 찬조금으로 생존 시 만들어진 석고 흉상을 바탕으로 조각가 김경승과 민복진이 조각하여 높이 10m로 만들었다. 1960년에 결성된 백범김구선생기념사업회의 주도하에 1969년 4월 8일 동상 건립기공식을 열고, 그가 태어난 날인 8월 23일 동상 제막식을 가졌다.",02-3396-5856,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2561e885-e4e0-4f7f-87f9-1e72c187016c,중구
밀리오레 (동대문점),서울특별시 중구 장충단로 263,"밀리오레 동대문점은 한 공간에서 모든 것을 해결할 수 있는 원스톱 쇼핑 공간이다. 동대문은 종로5가역부터 동대문 지하철역까지 전통시장이 형성되어 있다. 최근에는 시장이 현대화되면서 프레야타운, 두산타워, 밀리오레 등 대형 패션몰들이 생겨났다. 동대문 밀리오레는 시장의 장점인 패션의류와 다양한 제품, 저렴한 가격과 깨끗하고 백화점의 장점인 현대적인 건물, 다양한 편의시설을 갖춘 패션몰이다. 지하 2층부터 지상 9층까지 수입명품, 아동복, 임부복, 여성복, 남성복, 패션잡화, 전통공예 기념품, 한복, 구두 등 모든 패션 아이템이 모여있다. 9층에는 식당가도 있어서 먹을거리, 볼거리가 가득한 곳이다.
수도권 지하철 2, 4, 5호선 동대문역사문화공원역 14번 출구에서 도보 5분 거리에 있다. 청계천과 동대문(흥인지문)이 접해 있어서 국내외 관광객들이 많이 찾는다.",02-3393-2211,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=787ff4f6-c604-49c7-b2b2-ffdb48c1a8cb,중구
서소문역사공원,서울특별시 중구 칠패로 5,"서소문역사공원은 현재 공원으로 조성되어 있으나 원래는 [서소문 밖 네거리 처형지]로 구한말 서소문 전투의 군인 등 사회개혁 세력들뿐만 아니라 신유박해부터 병인박해까지 많은 천주교인이 이곳에서 처형되었다. 처형된 천주교인 중 44명이 성인이 되어 국내 최대의 천주교 성지로도 자리 잡았다.
서소문은 아현과 남대문 밖의 칠패 시장으로 통하던 문으로 일찍부터 사람들이 붐비던 곳이었다. 조선시대의 사형집행은 많은 사람에게 경각심을 주어 범죄를 예방하려는 목적에서 사람들의 왕래가 잦은 곳에서 행해졌으며, 서소문 밖도 이러한 이유에서 서울의 주요한 형장으로 지정되었다. 이곳 형장의 위치는 서소문 밖의 비탈진 언덕길 아래, 즉 현재의 서소문역사공원 옆에 있던 이교(나무로 다리를 놓고 흙으로 덮어 흙다리라고도 함)의 남쪽 백사장이었던 것으로 알려졌다.
순교자현양탑이 세워져 있는데 1999년 5월 15일 건립한 것으로 높이 15m의 주탑과 13m의 좌우 대칭탑 등 3개의 탑으로 이루어져 있다. 탑 기단 위는 유리로 막아 물이 흐르도록 하였는데, 이것은 박해와 죽음의 상징인 칼과 생명의 상징인 물을 대비시킨 것이다. 주탑 앞부분에는 순교의 참상을 형상화한 청동 조각을 붙였다. 2013년부터 서울특별시 중구에서 전시기념관과 추모 공간이 있는 [서소문성지역사박물관]을 건립하여 일반시민에게 개방하고 있다.",중구청 공원녹지과 02-3396-5852,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=faea8905-91c5-4305-b783-bdd5c5369380,중구
아쿠아플라넷 63,서울특별시 영등포구 63로 50 63한화생명빌딩,"아쿠아플라넷 63은 서울 여의도 63빌딩 지하 1층에 있는 수족관이다. 총 1,078평 규모에 400여 종, 2만여 마리의 해양생물을 보유하고 있다.
수족관은 수달 플라넷, 수초 수조, 아마존 수조, 아쿠아가든, 미라클존, 펭귄 플라넷, 물범 플라넷, 코랄 플라넷 등 다양하고 신기한 생물들과 다채로운 주제로 꾸며진 공간들이 있다. 아쿠아가든에서는 폐어를, 골든 미라클존에서는 아름다운 빛의 해파리를 볼 수 있으며 코랄 플라넷에서는 형형색색의 산호들이 아름다운 빛을 자랑하고 있다.
또한, 가오리와 펭귄이 식사하는 모습을 볼 수 있으며 수중 동물들의 생활과 물범, 수달의 생태설명회가 정해진 시간에 진행된다. 그 밖에도 메인 수조에서는 음악과 조명이 어우러져 펼쳐지는 판타스틱 인어공주쇼가 펼쳐진다.
아쿠아플라넷 63에서도 매주 마지막 수요일은 문화가 있는 날로 50% 할인이 된다. 수도권 지하철 5호선 여의나루역 3번 출구에서 도보 20분 거리에 있으며 63빌딩은 여의도 한강변에서 황금빛으로 반짝이는 63층의 건물이다.",1833-7001,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d3a0e455-a86a-45ce-8fee-3f70464f49e9,영등포구
두에꼬제,"서울특별시 용산구 한남대로 60 (한남동, 금호리첸시아)","두에꼬제는 서울특별시 용산구 한남동에 위치한 이탈리안 전문 음식점이다.
매콤한 할라피뇨 파스타가 대표 메뉴이며 이 외에도 수프, 샐러드, 파스타, 피자 등 다양한 이탈리안 음식을 맛볼 수 있다.
여러 매체에도 소개된 바 있으며 발레파킹 혹은 지하주차장 이용이 가능하다.",02-795-1405,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a018b370-bab1-4b36-b359-f9f4a862f673,용산구
삼해소주,서울특별시 마포구 월드컵북로 109 (성산동),"삼해소주는 서울특별시 무형문화재 8호 삼해소주 공방이다. 삼해소주를 비롯해 여러 종류의 탁주, 약주, 소주를 시음하고 이해하며 소통할 수 있는 공간이다. 북촌에 있던 공방을 2022년 독을 빚던 마포로 이전했다. 공방에서는 약 12종의 주류를 맛보는 일반 시음, 시음과 간단한 증류 체험이 포함된 증류 시음, 5개월에 걸쳐 약주와 소주를 직접 만들고 결과물을 가져갈 수 있는 정규 아카데미 프로그램을 열고 있다. 전통주와 주류에 관심 있는 사람이라면 누구나 방문해 이해를 높이고 즐겁게 체험할 수 있다.
삼해주는 조선시대 술의 대명사로 20세기 초반까지 서울 마포에서 수백수천 독을 빚어냈고, 유일하게 상업화가 되었던 오랜 역사를 머금은 술이다. 삼해주의 주재료는 멥쌀과 찹쌀, 누룩, 물이다. 맑은 약주를 만든 뒤 숙성시켜서 증류하면 약주 투입량의 30% 정도만 얻을 수 있는 고급 소주가 되는데, 이것이 바로 삼해소주이다. 삼해소주는 장기 저온발효, 숙성 과정을 거친 약주로 증류하기 때문에 풍미가 부드럽고, 뒷맛의 여운이 길며 첨가물이 일절 들어가지 않아 숙취가 없다. 삼해주는 일 년에 한 번 겨울에 빚는 술로 설 지나 첫 돼지날에 술을 빚기 시작하여 36일 후인 다음 세 번째 돼지날, 또 그다음 세 번째 돼지날에 각각 덧술을 하고 다시 36일을 익혀 완성하는 저온 장기 발효 삼양주였다. 우리나라 소주 가운데 가장 오랜 시간 발효하는 술로 그만큼 맛과 향이 깊고 풍부하다. 1000년 역사를 지닌 이 술은 무형문화재로 지정되기도 했다.",010-5216-8093,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53eb6eb8-cac8-4f8f-bfaf-6984992a40af,마포구
수릿날 설렁탕 할매 족발보쌈,서울특별시 중구 동호로24길 31,"수릿날 설렁탕 할머니 족발보쌈은 서울특별시 중구 장충동에 위치한 음식점으로 정성으로 갓 삶은 따뜻함을 맛볼 수 있는 족발, 보쌈 전문점이다. 가미되지 않은 사골뼈 그대로를 푹 우려낸 설렁탕 한 그릇은 지친 하루를 위로해 준다. 내부는 단체 모임이 가능한 공간이 있다. 따로 예약과 포장이 가능하다.",02-2275-3477,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff301380-2360-4d89-9ff8-b30106672a6c,중구
전주식당,서울특별시 종로구 수표로20길 16-17,"전주식당은 서울 종로구 남대문 갈치골목에 위치한 30년 전통의 생선조림 및 구이 전문점이다.
고급스러운 분위기는 아니지만 정겹고 편안한 분위기에서 가격대비 만족스러운 식사를 할 수 있는 곳이다. 메인 메뉴인 갈치조림을 비롯해 다양한 생선구이를 맛볼 수 있으며, 이 외에도 청국장 등의 찌개 메뉴가 준비되어 있다.",02-2267-5385,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c5cc6bd-9ef1-423b-af43-80ee05b0e244,종로구
전주식당,서울특별시 종로구 수표로20길 16-17,"전주식당은 서울 종로구 남대문 갈치골목에 위치한 30년 전통의 생선조림 및 구이 전문점이다.
고급스러운 분위기는 아니지만 정겹고 편안한 분위기에서 가격대비 만족스러운 식사를 할 수 있는 곳이다. 메인 메뉴인 갈치조림을 비롯해 다양한 생선구이를 맛볼 수 있으며, 이 외에도 청국장 등의 찌개 메뉴가 준비되어 있다.",02-2267-5385,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5c306e34-73bc-441c-9634-e4d183ba25a0,종로구
성민촌,서울특별시 영등포구 여의나루로 71,"성민촌은 서울 영등포구에 위치한 20여 년의 전통을 자랑하는 샤부샤부 전문점으로 양질의 식자재를 이용하여 요리하고 있다. 모든 해물은 여수에서 매일 직송하고 있으며 화학조미료를 사용하지 않는다. 또한 대파를 갈아서 반죽해 만든 국수사리를 사용하여 고객들의 만족도를 높였다. 해물국수전골, 한우소고기 국수전골, 만두전골 등 다양한 메뉴가 준비되어 있다.",02-780-6262,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fededf6d-ff03-4f1a-90a9-4def43f74ce9,영등포구
대성집,서울특별시 종로구 사직로 5,"대성집은 서울 종로구에 위치한 도가니탕 전문점이다. 뽀얗고 맑은 국물에 고기가 붙은 도가니와 쫄깃한 힘줄이 풍성하게 들어있는 도가니탕이 대표 메뉴인데, 도가니와 힘줄을 특제 간장 소스에 찍어먹는 맛이 별미이다. 이 외에도 수육과 해장국을 맛볼 수 있다. 미쉐린 가이드 서울 2023에 선정될 만큼 맛이 좋기로 유명한 곳이다. 재료 소진 시 조기 마감을 하고 있으므로 방문 전 영업여부를 확인해 보는 것이 좋다.",02-735-4259,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fca54ca9-1c99-45ca-a475-8e7930bdb23d,종로구
다래함박스텍,서울특별시 강북구 수유로 20-2,"우이선 화계역 근처의 수유리 빨래골 기사식당 골목에 위치한 식당이다. 규모는 작지만, 맛과 가성비를 자랑한다. 주택가에 있는 평범한 일반 식당이지만 방송과 입소문을 타고 인기 식당으로 부상했다. 계란후라이를 얹은 함박스테이크와 깍두기, 콩나물국, 수프, 토마토케첩을 뿌린 양배추를 함께 제공한다. 80년대 경양식집이 떠오르는 추억의 맛을 즐길 수 있다. 주차공간은 협소하다.",02-2241-7558,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=47b16eb1-183c-4251-9c13-29d851d575a0,강북구
유로파라텔,서울특별시 구로구 새말로18길 142,"유로파라텔은 서울 구로구에 위치해 있으며, 주변 관광지로는 구로문화원, 나인스에비뉴, AK플라자, 구로도서관 등이 있다.",02-869-7396,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bdfb8595-a578-48c7-8989-fd569fdcb3cc,구로구
경복궁,서울특별시 종로구 사직로 161,"경복궁은 1395년 태조 이성계에 의해서 새로운 조선왕조의 법궁으로 지어졌다. 경복궁은 동궐(창덕궁)이나 서궐(경희궁)에 비해 위치가 북쪽에 있어 ‘북궐’이라 불리기도 했다. 경복궁은 5대 궁궐 가운데 으뜸의 규모와 건축미를 자랑한다. 경복궁 근정전에서 즉위식을 가진 왕들을 보면 제2대 정종, 제4대 세종, 제6대 단종, 제7대 세조, 제9대 성종, 제11대 중종, 제13대 명종 등이다. 경복궁은 임진왜란 때 상당수의 건물이 불타 없어진 아픔을 갖고 있으며, 고종 때에 흥선대원군의 주도 아래 7,700여 칸에 이르는 건물들을 다시 세웠다. 그러나 또다시 명성황후 시해사건이 일어나면서 왕조의 몰락과 함께 경복궁도 왕궁으로서의 기능을 상실하고 말았다. 경복궁에는 조선시대의 대표적인 건축물인 경회루와 향원정의 연못이 원형대로 남아 있으며, 근정전의 월대와 조각상들은 당시의 조각미술을 대표한다. 현재 흥례문 밖 서편에는 국립고궁 박물관이 위치하고 있고, 경복궁 내 향원정의 동편에는 국립민속 박물관이 위치하고 있다.

* 주요 문화재
1) 사적 경복궁
2) 국보 경복궁 근정전
3) 국보 경복궁 경회루
4) 보물 경복궁 자경전
5) 보물 경복궁 자경전 십장생 굴뚝
6) 보물 경복궁 아미산굴뚝
7) 보물 경복궁 근정문 및 행각
8) 보물 경복궁 풍기대",경복궁 관리소 02-3700-3900,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0415f1b-c707-4214-aa80-bed323a22c02,종로구
이강순실비집,서울특별시 종로구 청계천로 77-1,"1968년에 문을 연 오랜 전통의 낙지볶음 집이다. 몇몇 식탁은 옛 것 그대로 남아 있어 추억을 떠올릴 수 있다.
신선한 재료로 조리한 낙지볶음이 대표 메뉴이다. 다양한 매체에도 소개되었으며 회식, 가족 모임 하기에도 손색이 없다.
낙지볶음 외에도 산낙지, 연포탕, 낙지 불고기, 파전 등 낙지로 요리한 다양한 요리를 맛볼 수 있다.",02-737-7880,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e73665ad-5c5a-4951-9d06-1098acd61200,종로구
서울식물원,서울특별시 강서구 마곡동로 161 (마곡동),"서울식물원은 세계 12개 도시 식물과 식물 문화를 소개하고 도시의 생태감수성을 높이기 위해 서울에 남은 마지막 개발지 마곡에 조성되었다. 식물원과 공원을 결합한 이른바 ‘보타닉 공원’으로서 면적은 축구장 70개 크기에 달한다. 멸종 위기 야생식물 서식지를 확대하고 번식이 어려운 종의 증식 연구, 품종 개발 등 식물의 육성이라는 식물연구보전기관 본연의 역할은 물론, 도시 정원문화 확산의 교두보이자 평생교육기관의 역할을 수행한다. 또, 비움, 연결, 생태, 감수성을 기본 개념으로 하는 ‘정원 도시, 서울’과 연계하여 식물문화교류의 장으로 특별한 경험과 휴식을 선사하고, 매력적인 녹색명소로 자리매김하고 있다.
서울식물원은 크게 4개, 열린숲, 호수원, 습지원, 주제원의 구역으로 나누어져 있으며, 각각의 구역마다 고유의 특성을 갖추고 있어 식물원 속에서도 4가지의 색깔을 느낄 수 있다. 특히 주제원 내에 위치한 전시온실은 세계 유일의 오목한 접시 모양의 온실로 열대와 지중해에 위치한 12개 도시 자생식물이 전시되어 각 기후대의 특색 있는 식물, 식물문화를 경험할 수 있다.",02-2104-9716,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e6c84522-fd74-4233-80ea-e17cbf15edfb,강서구
